instance,pb,n,p,coef,rangemin,rangemax,nodesel,varsel,OB,solved,YN,nbnodes,mindepthT,maxdepthT,avgdepthT,avgdepthYN,nbleaf,nbinfeas,pctinfeas,tpsinfeas,nbopt,pctopt,tpsopt,nbdomi,pctdomi,avgdomi,nbLB,avgfacets,avgNDf,pctavgNDf, avgWNDf,pctWNDf,maxfacets,maxNDf,pctmaxNDf, maxWNDf,pctmaxWNDf,tpstotal,tpsLB,pcttpsLB,tpsdomi,pcttpsdomi,tpsUB,pcttpsUB,tpsnodesel,pcttpsnodesel,tpsvarsel,pcttpsvarsel,tpsOB,pcttpsOB,tpsSLUB,pcttpsSLUB,tpsdomiLUB,pcttpsdomiLUB,nbOB,pctnbOB,avgdepthOB,mindepthOB,maxdepthOB,avgnbpbOB,maxnbpbOB,ratioNDcoef
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_1,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,1129,22585,8,30,16.95,6.83,11293,0,0.0,0.0,5466,48.4,0.96,5827,51.6,9.34,22585,15.01,6.48,43.18,8.53,56.84,197,164,83.25,33,16.75,137.72,94.01,68.26,33.53,24.35,6.74,4.89,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_10,FLh,42,3,spheredown,1,1000,depth,mof,None,1,1069,25887,5,35,17.99,8.47,12944,0,0.0,0.0,7495,57.9,0.97,5449,42.1,5.93,25887,12.06,4.48,37.14,7.58,62.87,148,116,78.38,32,21.62,110.45,88.02,79.7,15.22,13.78,4.43,4.01,0.0,0.0,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.19048
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_10,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,1069,17309,6,35,17.31,8.47,8655,0,0.0,0.0,4487,51.84,1.0,4168,48.16,8.52,17309,13.25,5.24,39.53,8.01,60.47,148,116,78.38,32,21.62,94.35,65.69,69.63,21.72,23.02,4.47,4.74,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.19048
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_10,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,1069,32375,8,35,18.16,7.99,16188,0,0.0,0.0,9480,58.56,0.98,6708,41.44,6.67,32375,12.35,4.65,37.68,7.69,62.29,148,116,78.38,32,21.62,147.35,112.97,76.67,23.46,15.92,7.17,4.87,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.19048
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_10,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,1069,19985,8,33,17.04,7.99,9993,0,0.0,0.0,5177,51.81,1.01,4816,48.19,9.03,19985,13.55,5.41,39.89,8.14,60.07,148,116,78.38,32,21.62,111.75,77.02,68.92,26.06,23.32,5.66,5.07,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.19048
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_2,FLh,42,3,spheredown,1,1000,depth,mof,None,1,848,17857,6,32,17.56,8.33,8929,0,0.0,0.0,4782,53.56,0.93,4147,46.44,5.4,17857,13.34,5.31,39.82,8.03,60.2,148,117,79.05,31,20.95,77.65,65.18,83.94,8.03,10.34,2.31,2.97,0.0,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.14286
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_2,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,848,13603,7,32,16.87,8.33,6802,0,0.0,0.0,3482,51.19,0.95,3320,48.81,7.29,13603,13.99,5.71,40.81,8.28,59.19,148,117,79.05,31,20.95,69.62,52.65,75.62,12.62,18.12,2.57,3.69,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.14286
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_2,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,848,27449,8,34,17.72,7.75,13725,0,0.0,0.0,7475,54.46,0.92,6250,45.54,5.66,27449,13.05,5.09,38.99,7.96,60.99,153,121,79.08,32,20.92,118.42,96.17,81.21,14.8,12.5,4.64,3.92,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.14286
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_2,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,848,15635,8,32,16.53,7.75,7818,0,0.0,0.0,3829,48.98,0.94,3989,51.02,7.5,15635,14.4,5.87,40.78,8.53,59.22,153,121,79.08,32,20.92,82.27,61.21,74.4,15.55,18.9,3.45,4.19,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.14286
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_3,FLh,42,3,spheredown,1,1000,depth,mof,None,1,1246,29487,8,30,17.42,7.9,14744,0,0.0,0.0,8951,60.71,0.98,5793,39.29,6.51,29487,12.1,4.59,37.94,7.51,62.06,165,133,80.61,32,19.39,132.41,103.61,78.25,19.63,14.83,5.86,4.42,0.0,0.0,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.21429
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_3,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,1246,21877,8,29,16.92,7.9,10939,0,0.0,0.0,6096,55.73,1.03,4843,44.27,9.28,21877,13.11,5.2,39.67,7.91,60.33,165,133,80.61,32,19.39,125.3,84.58,67.5,29.9,23.86,6.96,5.55,0.0,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.21429
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_3,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,1246,45529,8,30,18.21,7.76,22765,0,0.0,0.0,14398,63.25,0.99,8367,36.75,7.01,45529,11.81,4.46,37.77,7.35,62.24,165,133,80.61,32,19.39,203.34,152.04,74.77,34.84,17.14,11.28,5.55,0.01,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.21429
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_3,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,1246,24697,8,30,16.73,7.76,12349,0,0.0,0.0,6758,54.73,1.03,5591,45.27,9.63,24697,13.49,5.49,40.7,8.0,59.29,165,133,80.61,32,19.39,143.61,95.88,66.76,35.38,24.64,8.19,5.7,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.21429
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_4,FLh,42,3,spheredown,1,1000,depth,mof,None,1,1251,38611,8,31,18.17,8.05,19306,0,0.0,0.0,10826,56.08,0.94,8480,43.92,6.53,38611,12.73,4.86,38.22,7.86,61.76,163,130,79.75,33,20.25,180.42,137.18,76.03,30.07,16.67,8.74,4.84,0.0,0.0,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_4,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,1251,22895,8,30,17.14,8.05,11448,0,0.0,0.0,5493,47.98,0.98,5955,52.02,9.4,22895,14.41,5.93,41.17,8.48,58.84,163,130,79.75,33,20.25,140.31,93.08,66.34,36.02,25.67,7.59,5.41,0.0,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_4,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,1251,40737,8,34,18.23,7.79,20369,0,0.0,0.0,11012,54.06,0.94,9357,45.94,6.81,40737,13.37,5.27,39.4,8.1,60.59,163,130,79.75,33,20.25,200.57,149.88,74.73,34.73,17.32,11.14,5.55,0.01,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_4,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,1251,22411,8,29,16.73,7.79,11206,0,0.0,0.0,5258,46.92,0.98,5948,53.08,9.51,22411,14.95,6.26,41.85,8.69,58.13,163,130,79.75,33,20.25,140.47,93.59,66.63,35.9,25.56,7.51,5.35,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_5,FLh,42,3,spheredown,1,1000,depth,mof,None,1,1036,26751,8,27,17.17,7.95,13376,0,0.0,0.0,8117,60.68,0.98,5259,39.32,5.93,26751,12.04,4.43,36.78,7.61,63.18,149,120,80.54,29,19.46,114.8,93.22,81.2,14.31,12.46,4.52,3.93,0.0,0.0,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_5,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,1036,18347,8,27,16.66,7.95,9174,0,0.0,0.0,4687,51.09,1.02,4487,48.91,8.58,18347,13.77,5.45,39.58,8.32,60.43,149,120,80.54,29,19.46,105.08,74.4,70.8,22.91,21.8,5.17,4.92,0.0,0.0,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_5,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,1036,32075,9,32,17.49,7.08,16038,0,0.0,0.0,8676,54.1,0.98,7362,45.9,6.19,32075,13.13,5.06,38.54,8.07,61.45,149,120,80.54,29,19.46,151.15,120.21,79.53,21.83,14.45,6.0,3.97,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_5,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,1036,20497,9,29,16.5,7.08,10249,0,0.0,0.0,4881,47.62,1.01,5368,52.38,8.6,20497,14.57,5.95,40.85,8.62,59.17,149,120,80.54,29,19.46,121.85,85.96,70.54,27.82,22.83,5.47,4.49,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_6,FLh,42,3,spheredown,1,1000,depth,mof,None,1,739,15191,8,28,16.22,7.04,7596,0,0.0,0.0,4412,58.08,0.96,3184,41.92,5.32,15191,12.48,4.65,37.28,7.83,62.76,143,108,75.52,35,24.48,62.15,52.72,84.84,6.32,10.17,1.75,2.81,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.19048
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_6,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,739,11845,8,28,15.86,7.04,5923,0,0.0,0.0,3245,54.79,0.99,2678,45.21,7.23,11845,13.34,5.21,39.04,8.13,60.92,143,108,75.52,35,24.48,57.79,44.46,76.94,9.91,17.15,1.86,3.21,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.19048
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_6,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,739,17305,7,28,16.48,7.14,8653,0,0.0,0.0,5098,58.92,0.95,3555,41.08,5.68,17305,12.24,4.48,36.55,7.77,63.46,144,108,75.0,36,25.0,71.39,58.85,82.44,8.85,12.4,2.3,3.22,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.19048
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_6,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,739,12701,8,28,15.79,7.14,6351,0,0.0,0.0,3335,52.51,0.98,3016,47.49,7.21,12701,13.51,5.24,38.79,8.27,61.23,144,108,75.0,36,25.0,63.01,48.12,76.37,11.13,17.66,2.22,3.52,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.19048
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_7,FLh,42,3,spheredown,1,1000,depth,mof,None,1,910,19009,5,31,17.29,8.55,9505,0,0.0,0.0,5881,61.87,0.94,3624,38.13,5.54,19009,11.99,4.46,37.2,7.53,62.78,127,97,76.38,30,23.62,76.47,63.35,82.84,8.14,10.65,2.9,3.8,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_7,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,910,14749,6,29,16.71,8.55,7375,0,0.0,0.0,4339,58.83,0.98,3036,41.17,7.59,14749,12.57,4.81,38.27,7.76,61.73,127,97,76.38,30,23.62,70.24,52.32,74.49,13.13,18.7,2.88,4.1,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_7,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,910,20097,8,29,16.65,7.62,10049,0,0.0,0.0,6099,60.69,0.96,3950,39.31,5.5,20097,12.14,4.57,37.69,7.56,62.28,131,98,74.81,33,25.19,81.66,67.18,82.27,9.27,11.36,3.1,3.79,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_7,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,910,15327,8,29,16.1,7.62,7664,0,0.0,0.0,4188,54.65,0.98,3476,45.35,7.66,15327,13.27,5.25,39.56,8.02,60.43,131,98,74.81,33,25.19,76.74,56.47,73.59,15.06,19.63,3.17,4.13,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.16667
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_8,FLh,42,3,spheredown,1,1000,depth,mof,None,1,943,23505,7,32,17.45,7.76,11753,0,0.0,0.0,6819,58.02,0.93,4934,41.98,5.91,23505,12.75,4.72,37.01,8.03,62.96,132,97,73.48,35,26.52,102.38,84.11,82.16,12.2,11.92,3.77,3.68,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.14286
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_8,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,943,14775,6,32,17.05,7.76,7388,0,0.0,0.0,3813,51.61,0.97,3575,48.39,8.45,14775,14.31,5.65,39.46,8.66,60.5,132,97,73.48,35,26.52,82.61,60.5,73.23,16.37,19.82,3.75,4.54,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.14286
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_8,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,943,26527,8,30,17.18,7.26,13264,0,0.0,0.0,7752,58.44,0.94,5512,41.56,6.45,26527,13.02,5.03,38.63,7.99,61.37,142,109,76.76,33,23.24,121.6,97.0,79.77,16.38,13.47,5.42,4.46,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.14286
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_8,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,943,16341,8,29,16.17,7.26,8171,0,0.0,0.0,4127,50.51,0.98,4044,49.49,8.54,16341,14.77,6.14,41.57,8.63,58.43,142,109,76.76,33,23.24,94.11,68.86,73.16,18.55,19.7,4.32,4.59,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.14286
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_9,FLh,42,3,spheredown,1,1000,depth,mof,None,1,952,27789,7,31,17.59,6.87,13895,0,0.0,0.0,7121,51.25,0.91,6774,48.75,5.89,27789,13.99,5.67,40.51,8.32,59.48,160,133,83.12,27,16.88,132.21,107.91,81.62,16.42,12.42,5.03,3.8,0.0,0.0,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.2381
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_9,FLh,42,3,spheredown,1,1000,breadth,mof,None,1,952,17141,7,29,16.7,6.87,8571,0,0.0,0.0,3911,45.63,0.94,4660,54.37,8.35,17141,15.48,6.61,42.7,8.87,57.29,160,133,83.12,27,16.88,102.15,74.41,72.85,21.14,20.69,4.53,4.43,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.2381
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_9,FLh,42,3,spheredown,1,1000,depth,mfavg,None,1,952,26805,8,34,17.26,6.56,13403,0,0.0,0.0,6633,49.49,0.92,6770,50.51,5.92,26805,14.49,6.09,42.07,8.39,57.91,160,133,83.12,27,16.88,129.21,106.48,82.41,15.35,11.88,4.86,3.76,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.2381
Forget20-UFLP_6_3_1-1000_1-100_spheredown_1_9,FLh,42,3,spheredown,1,1000,breadth,mfavg,None,1,952,17557,9,32,16.51,6.56,8779,0,0.0,0.0,3802,43.31,0.95,4977,56.69,8.36,17557,15.9,6.99,43.98,8.91,56.03,160,133,83.12,27,16.88,107.62,77.61,72.12,22.78,21.16,4.96,4.61,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.2381
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_1,FLh,42,3,spheredown,1,10,depth,mof,None,1,210,1847,6,22,13.42,6.86,924,0,0.0,0.0,221,23.92,0.83,703,76.08,4.5,1847,16.21,7.6,46.89,8.61,53.11,99,79,79.8,20,20.2,8.83,8.4,95.15,0.27,3.03,0.09,0.97,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_1,FLh,42,3,spheredown,1,10,breadth,mof,None,1,209,1095,6,22,12.6,6.56,548,0,0.0,0.0,96,17.52,0.86,452,82.48,5.31,1095,19.16,9.58,49.98,9.58,50.0,99,79,79.8,20,20.2,6.34,5.98,94.3,0.24,3.8,0.07,1.16,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_1,FLh,42,3,spheredown,1,10,depth,mfavg,None,1,211,1917,6,24,12.97,4.99,959,0,0.0,0.0,210,21.9,0.82,749,78.1,4.77,1917,17.24,8.02,46.53,9.22,53.48,99,79,79.8,20,20.2,9.82,9.34,95.11,0.3,3.04,0.1,1.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_1,FLh,42,3,spheredown,1,10,breadth,mfavg,None,1,211,1117,6,20,11.82,4.85,559,0,0.0,0.0,93,16.64,0.84,466,83.36,5.52,1117,19.65,9.68,49.28,9.96,50.69,99,79,79.8,20,20.2,6.66,6.27,94.13,0.28,4.14,0.08,1.17,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_10,FLh,42,3,spheredown,1,10,depth,mof,None,1,149,1053,5,26,12.98,5.09,527,0,0.0,0.0,108,20.49,0.81,419,79.51,3.99,1053,15.52,7.17,46.19,8.35,53.82,95,79,83.16,16,16.84,4.67,4.48,96.03,0.1,2.13,0.04,0.87,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_10,FLh,42,3,spheredown,1,10,breadth,mof,None,1,149,929,5,26,12.83,5.05,465,0,0.0,0.0,78,16.77,0.81,387,83.23,4.31,929,16.54,7.84,47.39,8.7,52.59,95,79,83.16,16,16.84,4.45,4.22,94.89,0.15,3.37,0.04,0.89,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_10,FLh,42,3,spheredown,1,10,depth,mfavg,None,1,149,1151,6,25,12.5,4.42,576,0,0.0,0.0,86,14.93,0.82,490,85.07,4.09,1151,16.92,8.0,47.26,8.93,52.76,95,79,83.16,16,16.84,5.35,5.11,95.53,0.15,2.85,0.05,0.92,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_10,FLh,42,3,spheredown,1,10,breadth,mfavg,None,1,149,807,6,20,11.5,4.36,404,0,0.0,0.0,33,8.17,0.85,371,91.83,4.53,807,18.97,9.54,50.29,9.43,49.71,95,79,83.16,16,16.84,4.27,4.04,94.64,0.15,3.58,0.04,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_2,FLh,42,3,spheredown,1,10,depth,mof,None,1,157,1265,6,21,11.75,4.93,633,0,0.0,0.0,173,27.33,0.79,460,72.67,3.8,1265,14.31,6.37,44.52,7.94,55.48,95,76,80.0,19,20.0,5.19,4.92,94.88,0.16,3.08,0.06,1.08,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_2,FLh,42,3,spheredown,1,10,breadth,mof,None,1,157,759,6,21,11.26,4.78,380,0,0.0,0.0,70,18.42,0.8,310,81.58,4.78,759,18.08,9.01,49.84,9.07,50.18,95,76,80.0,19,20.0,4.03,3.81,94.44,0.15,3.6,0.04,1.07,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_2,FLh,42,3,spheredown,1,10,depth,mfavg,None,1,157,1223,5,20,11.99,4.81,612,0,0.0,0.0,140,22.88,0.81,472,77.12,3.96,1223,14.71,6.49,44.12,8.22,55.86,90,69,76.67,21,23.33,5.28,5.03,95.23,0.15,2.85,0.05,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_2,FLh,42,3,spheredown,1,10,breadth,mfavg,None,1,157,751,5,18,11.22,4.71,376,0,0.0,0.0,73,19.41,0.79,303,80.59,4.81,751,17.1,8.19,47.93,8.9,52.06,90,69,76.67,21,23.33,3.86,3.64,94.44,0.14,3.73,0.04,1.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_3,FLh,42,3,spheredown,1,10,depth,mof,None,1,179,1443,6,22,13.05,4.91,722,0,0.0,0.0,193,26.73,0.83,529,73.27,4.52,1443,15.62,7.03,44.98,8.59,54.99,92,74,80.43,18,19.57,6.57,6.24,95.02,0.21,3.16,0.06,0.94,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_3,FLh,42,3,spheredown,1,10,breadth,mof,None,1,179,999,5,21,12.44,4.84,500,0,0.0,0.0,99,19.8,0.86,401,80.2,5.36,999,18.32,8.79,48.0,9.53,52.02,92,74,80.43,18,19.57,5.45,5.08,93.12,0.27,4.93,0.05,1.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_3,FLh,42,3,spheredown,1,10,depth,mfavg,None,1,179,1855,6,22,12.86,4.78,928,0,0.0,0.0,226,24.35,0.85,702,75.65,4.83,1855,17.2,7.91,45.97,9.29,54.02,92,74,80.43,18,19.57,9.16,8.73,95.39,0.28,3.04,0.08,0.92,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_3,FLh,42,3,spheredown,1,10,breadth,mfavg,None,1,179,1021,6,19,11.85,4.58,511,0,0.0,0.0,107,20.94,0.85,404,79.06,5.41,1021,18.49,8.74,47.24,9.76,52.77,92,74,80.43,18,19.57,5.69,5.3,93.26,0.23,3.99,0.06,1.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_4,FLh,42,3,spheredown,1,10,depth,mof,None,1,159,1245,5,24,12.95,5.09,623,0,0.0,0.0,114,18.3,0.82,509,81.7,4.72,1245,18.15,8.46,46.58,9.7,53.43,94,71,75.53,23,24.47,6.58,6.33,96.13,0.14,2.19,0.06,0.89,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
Forget20-UFLP_6_3_1-10_1-1_spheredown_1_4,FLh,42,3,spheredown,1,10,breadth,mof,None,1,159,811,5,24,12.41,5.04,406,0,0.0,0.0,48,11.82,0.85,358,88.18,5.48,811,20.95,10.3,49.18,10.65,50.83,94,71,75.53,23,24.47,5.09,4.84,95.2,0.16,3.21,0.04,0.88,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.0
